index contrast dissimilarity homogeneity asymmetry energy Label
Pa_249 9260917 439057 6975.09740991834 14742384 3839.58122716527 2
Pa_250 10009542 407318 13690.3459525016 134164216 11582.9277818693 2
Pa_251 10741075 497465 3975.98107851275 880558 938.380519831907 2
Pa_252 9644006 405472 13491.8784423651 130137978 11407.8033818961 2
Pa_253 10620248 491404 4917.76792230183 3591780 1895.19919797366 2
Pa_254 11630791 444595 13411.4243101423 133211160 11541.713910854 2
Pa_255 10918201 472917 8119.63839326157 29798314 5458.78319774655 2
Pa_256 11736494 457880 12154.6832433539 102518432 10125.1386163351 2
Pa_257 7318949 393877 4486.06128104935 378980 615.613515121297 2
Pa_258 14187749 567209 5132.57725396972 6952910 2636.83712049114 2
Pa_259 14832557 596295 3789.40201642995 1880118 1371.17394957751 2
Pa_260 14320908 589196 3738.42008164949 1841354 1356.96499586393 2
Pa_261 15318572 612446 3306.33054248435 945256 972.242768036873 2
Pa_262 9996156 489584 3296.7913244095 240252 490.155077500989 2
Pa_263 3342171 280869 5568.23437028149 611256 781.828625723055 2
Pa_264 11957077 533485 3400.70480736074 422088 649.682999623663 2
Pa_265 12505205 545545 3392.95907512451 422148 649.72917434882 2
Pa_266 10449267 502637 3285.46947671478 263214 513.043857774362 2
Pa_267 13534425 570403 3155.22982355404 372880 610.639009562933 2
Pa_268 6214490 358126 5178.29647230772 473468 688.090110377994 2
Pa_269 6731912 390886 4262.14411802307 349164 590.90100693771 2
Pa_270 7480138 410836 4242.30152978468 263532 513.353679250475 2
Pa_271 4870443 342933 4496.67859545391 542216 736.353176132214 2
Pa_272 13185121 559543 3669.62566929973 1068056 1033.46794822094 2
Pa_273 9037695 457393 3714.11330833038 226622 476.048316875504 2
Pa_274 13498037 564077 3612.41275099991 794320 891.246318365467 2
Pa_275 11650682 519422 3949.63511526399 912214 955.098947753582 2
Pa_276 9330954 470776 3507.00896135025 254664 504.642447679543 2
Pa_277 12927270 550246 3518.602835735 489036 699.31108957316 2
Pa_278 13641486 563606 3716.63895857627 940142 969.609199626324 2
Pa_279 11781646 531088 3106.94835306395 223068 472.300751640308 2
Pa_280 10445016 488988 4357.6871361293 1618200 1272.08490282685 2
Pa_281 11933055 519967 4045.18831774075 966906 983.31378511643 2
Pa_282 14527015 589755 3419.6467374538 779022 882.622229495723 2
Pa_283 8563674 444222 3978.86921298881 320426 566.061834078222 2
Pa_284 8719392 437830 5099.76328363581 1915818 1384.13077416839 2
Pa_285 9125041 460585 3618.10809515699 239332 489.215698848678 2
Pa_286 10356752 492512 3432.78648031115 256220 506.18178552769 2
Pa_287 11048009 507207 3495.40734863492 240282 490.185679105377 2
Pa_288 7141255 405023 4128.25628824679 265250 515.024271272724 2
Pa_289 8436572 437606 3968.82178479219 235716 485.505921694061 2
Pa_290 11548195 524585 3478.15571711994 418004 646.532288443508 2
Pa_291 8839840 449334 3842.85662096769 233948 483.681713526571 2
Pa_292 5939417 372721 4424.01005479314 330742 575.101730131287 2
Pa_293 4350812 315630 5256.27657081767 448588 669.767123707935 2
Pa_294 6122871 366643 4793.66733982429 336152 579.786167479011 2
Pa_295 12090846 545932 2914.09659232472 307688 554.696313310265 2
Pa_296 8582356 449852 3699.07365506316 254242 504.224156501848 2
Pa_297 3682237 291913 5476.39798507844 621258 788.199213397222 2
Pa_298 1656977 196957 8069.16680712966 2095462 1447.57106906708 2
Pa_299 6375427 379345 4552.2811849056 379564 616.08765610098 2
Pa_300 6008673 364445 4871.8439861449 359848 599.87331996014 2
PS_1 539171 105407 13321.924304222 2389700 1545.86545339496 3
PS_2 512952 103998 13294.3927513235 1549254 1244.69032293177 3
PS_3 1537705 159945 14643.5413651837 80875518 8993.08167426495 3
PS_4 1976752 179602 14252.4658624839 81311732 9017.30181373564 3
PS_5 1408699 158251 13089.1766265404 42200382 6496.18210951633 3
PS_6 723783 126465 11125.1865944689 1051190 1025.27557271204 3
PS_7 1708997 197897 7753.98445224633 1029322 1014.55507489737 3
PS_8 3280676 283480 5336.39655111974 854824 924.566925646813 3
PS_9 723464 134228 9933.31809605924 1247540 1116.93330150014 3
PS_10 558509 115275 11635.7816436914 1443464 1201.44246637115 3
PS_11 512755 104673 13043.9092500597 1787398 1336.93604933071 3
PS_12 1249723 167555 8936.79730938929 941302 970.207194366234 3
PS_13 1203568 167212 8786.19335640371 861692 928.273666544516 3
PS_14 1218677 167437 8836.735594756 804078 896.70396452787 3
PS_15 901738 142226 10208.2546676213 904712 951.163498038061 3
PS_16 576469 114239 11900.0740907623 1047788 1023.61516206043 3
PS_17 2498696 236364 7081.69292030065 1198946 1094.96392634643 3
PS_18 2210804 201406 13174.2919134967 73402370 8567.51831045607 3
PS_19 1908472 184606 13913.5497572264 80605318 8978.04644674998 3
PS_20 2067299 218505 7058.87446680406 1130660 1063.32497384384 3
PS_21 584077 117671 11387.0219740662 1228678 1108.45748678062 3
PS_22 505803 107339 12534.7052480436 1463572 1209.78179850748 3
PS_23 2781000 243676 8257.2780829922 8268988 2875.58481008646 3
PS_24 1916567 213973 6966.87261937988 890078 943.439452217258 3
PS_25 2211556 202182 12850.6752121824 67796976 8233.89191087665 3
PS_26 1735635 173093 13916.3986697406 72146878 8493.93183396241 3
PS_27 1749154 191702 8974.56053876281 3937528 1984.32053862273 3
PS_28 931673 135897 11218.0575754872 1382246 1175.689584882 3
PS_29 789017 130939 10976.5785839903 1073584 1036.13898681596 3
PS_30 752608 127920 11077.6835046572 1010698 1005.33477011392 3
PS_31 271919 78999 15421.8847826876 2907212 1705.0548378278 3
PS_32 346487 88303 14514.165882845 2410970 1552.72985416009 3
PS_33 589905 118773 11301.5768143723 1612006 1269.64798271017 3
PS_34 234693 73379 16220.12842012 2646998 1626.9597413581 3
PS_35 889502 144854 9656.75130216639 1077898 1038.21866675571 3
PS_36 988049 144535 10211.757591178 855236 924.789705825059 3
PS_37 1268163 165407 9425.05119052124 2086698 1444.54075747277 3
PS_38 1730079 168817 14964.7841378602 97769656 9887.85396332288 3
PS_39 1852903 177607 14430.7711102865 92826894 9634.67145262359 3
PS_40 1597828 177282 11530.0732564585 29953130 5472.94527653986 3
PS_41 2379447 230177 6922.33383255184 633692 796.047737262031 3
PS_42 2685953 255863 5861.35659670799 650542 806.561838918753 3
PS_43 778922 136296 10124.0161354268 1112998 1054.98720371387 3
PS_44 4159367 318423 4919.20638387065 704448 839.314005602194 3
PS_45 1618071 194579 7681.40186480866 912368 955.179564270509 3
PS_46 2306373 236767 6261.57940108957 1127446 1061.8126011684 3
PS_47 4117540 306620 5691.78899438025 1231716 1109.82701354761 3
PS_48 2675331 252557 6101.64557273466 1256684 1121.01917914013 3
PS_49 1215862 168322 8609.37297192942 1027086 1013.45251492115 3
PS_50 2745191 247193 6635.40800507063 789004 888.258971246562 3
PS_51 1906376 209834 7258.80529081954 753180 867.859435623074 3
PS_52 644813 122299 11123.5429578511 1227292 1107.83211724521 3
PS_53 3246082 279422 5562.33286197283 1339876 1157.53012919751 3
PS_54 3310795 281959 5535.47157315929 1187344 1089.65315582528 3
PS_55 1014399 125361 16449.582908444 95179488 9755.99753997509 3
PS_56 1065315 145015 11103.7218070275 4370504 2090.57504050919 3
PS_57 2984037 269235 5891.20863176032 1214988 1102.26494092845 3
PS_58 418282 92678 14353.3346624863 1939466 1392.64711969687 3
PS_59 756029 132305 10537.0504524755 1182008 1087.20191316977 3
PS_60 706658 128866 10630.3771622172 1271680 1127.68790008584 3
PS_61 615613 114129 12194.832296563 1109130 1053.15241062251 3
PS_62 687871 122851 11433.822963371 933624 966.242205660672 3
PS_63 2036980 210500 7704.43209421314 625392 790.817298748579 3
PS_64 1824853 206949 7310.82717013853 1110882 1053.98387084433 3
PS_65 1346838 157392 12161.2511825851 14708502 3835.1664892153 3
PS_66 1796695 182707 11484.2027773537 18047302 4248.21162373063 3
PS_67 2526608 222954 10128.9982571075 18370130 4286.03896389195 3
PS_68 3446495 288847 5669.12169561584 1485928 1218.98646423986 3
PS_69 3967046 289734 9184.70022205945 27520502 5245.99866564985 3
PS_70 3769676 289490 6040.3101940907 464804 681.765355529305 3
PS_71 5757686 364378 6254.29653311132 6724286 2593.12282778892 3
PS_72 4492897 293847 12145.2410628239 84645774 9200.31379899621 3
PS_73 6166408 389136 4364.96886996141 668306 817.499847094787 3
PS_74 5494012 362518 4558.64576073953 330658 575.028694936174 3
PS_75 3783874 295862 5624.5229112555 495908 704.207355826393 3
PS_76 1568707 180901 8999.80534051158 792022 889.956178696457 3
PS_77 3529526 215848 20313.1223087538 332259454 18227.9854619209 3
PS_78 6077109 380301 5048.22533104162 1730868 1315.62456650824 3
PS_79 4711624 336986 5101.20347145961 1293536 1137.3372411031 3
PS_80 4267106 316294 5132.29827342739 370888 609.005747099319 3
PS_81 2038673 211231 7612.53612070074 711836 843.703739472571 3
PS_82 4871062 273120 16843.978396577 209092314 14460.0246887756 3
PS_83 6242978 370284 7135.08969952141 12491814 3534.37604111391 3
PS_84 5656751 363351 4918.54806312517 542396 736.475389948639 3
PS_85 4831780 339564 4727.13426566573 352672 593.861936816968 3
PS_86 2937519 243955 10418.7964799315 33723684 5807.20965696952 3
PS_87 2160366 199750 12076.6949080791 42743068 6537.81829053087 3
PS_88 1989994 202150 9416.07290886895 7312072 2704.08431821199 3
PS_89 2471264 200900 14496.7802907698 100504234 10025.1799983841 3
PS_90 5144308 357578 4442.25114259791 572898 756.900257629762 3
PS_91 2329904 210344 10733.3246597629 25384434 5038.29673600117 3
PS_92 3575283 268875 9468.32155913108 25038974 5003.89588221018 3
PS_93 3452568 235552 16201.2982215625 178647814 13365.9198710751 3
PS_94 2453197 230865 7339.03865778869 1839406 1356.24702764651 3
PS_95 3846528 295934 5796.40926185167 1256422 1120.90231510154 3
PS_96 5452461 361799 5567.69713593513 3580252 1892.15538473985 3
PS_97 2052266 212706 7385.64334786639 1268008 1126.0586130393 3
PS_98 4633715 331813 4938.52856719396 935090 967.000517062943 3
PS_99 4160117 283431 12302.3130737828 88244262 9393.84170613919 3
PS_100 3153760 267602 6199.84047125537 767296 875.954336709397 3
PS_101 4418278 328882 4732.58966992804 540640 735.282258727898 3
PS_102 3804017 306623 4919.08281208452 636138 797.582597603533 3
PS_103 2339730 232600 6983.91274675661 910686 954.29869537792 3
PS_104 1072164 157726 9110.09383469781 1059564 1029.35125200293 3
PS_105 550279 114215 11672.4240634638 1256546 1120.95762631778 3
PS_106 317445 85497 14607.785960604 1749126 1322.54527332715 3
PS_107 148202 57490 18976.7798021744 4068196 2016.97694582759 3
PS_108 2492862 231392 9403.25101671292 18988338 4357.56101506336 3
PS_109 2434506 209996 11195.1092234957 29915018 5469.46231361 3
PS_110 273841 80275 15095.4036668491 2292914 1514.23710164558 3
PS_111 193285 65751 17522.0994798157 3071804 1752.65626978024 3
PS_112 1247869 162769 9712.43240175531 1055800 1027.52128931716 3
PS_113 4046900 312368 5074.18581503204 664428 815.124530363306 3
PS_114 422091 95153 13908.8857415217 1845224 1358.39022375752 3
PS_115 2301951 216939 8706.18969403684 4615102 2148.27884596018 3
PS_116 2066085 212405 8180.88879976962 2537654 1593.0015693652 3
PS_117 1892843 203307 7762.73966131364 674656 821.374457844898 3
PS_118 2159601 215141 8771.44173488546 7217584 2686.55615984479 3
PS_119 2741843 214785 13854.4214351142 94411828 9716.5749109447 3
PS_120 2748345 190907 19487.6465137329 280730648 16755.0185914549 3
PS_121 3762048 262756 10608.5405439994 38524768 6206.83236441907 3
PS_122 4081007 263425 11492.5189937066 50715504 7121.48186826309 3
PS_123 1855586 149750 21197.1607353422 326372502 18065.7826290477 3
PS_124 1219646 171072 8336.57370147982 920078 959.2069641115 3
PS_125 2895446 227266 11399.4322183802 39831750 6311.23997325407 3
PS_126 765661 123011 12503.1779585227 2809878 1676.26907147987 3
PS_127 743261 127749 11096.1038872302 1451746 1204.88422680356 3
PS_128 1648142 191030 7966.73575218885 1322662 1150.07043262576 3
PS_129 1880652 200402 7836.91273742845 598888 773.878543442057 3
PS_130 1412505 173695 8922.52714821097 676914 822.747835001709 3
PS_131 939010 135470 11391.1595264493 1134678 1065.21265482532 3
PS_132 148910 57380 19081.4408686883 4550832 2133.26791566367 3
PS_133 390978 95256 13549.0389874742 2043858 1429.63561791108 3
PS_134 285057 79589 15661.8955882298 3002760 1732.84736777363 3
PS_135 2076301 221617 6797.99280689485 861288 928.056032791124 3
PS_136 1102976 164830 8458.07597747696 2042712 1429.23476028258 3
PS_137 700572 129300 10561.017069599 1414784 1189.44693029996 3
PS_138 466803 103883 12780.0224605702 1679248 1295.85801691389 3
PS_139 677857 124693 11141.0458776797 1399846 1183.1508779526 3
PS_140 530395 109853 12348.9536115429 1604926 1266.85674012494 3
PS_141 818707 141429 9613.65326487808 2037300 1427.34018369834 3
PS_142 401876 95264 13602.3410314675 2898250 1702.42474136157 3
PS_143 420332 98428 13271.2676916731 2153560 1467.50127768258 3
PS_144 1850852 200246 8562.6453342661 1794824 1339.71041647066 3
PS_145 2698758 251390 6960.83845054329 2903532 1703.97535193441 3
PS_146 4205924 321894 5057.19010985619 1175210 1084.07103088312 3
PS_147 3024264 225968 14825.4510136309 131568392 11470.3265864578 3
PS_148 3560476 274720 9066.57751287657 24366130 4936.20603297715 3
PS_149 1149221 142729 12608.1238779042 16948198 4116.81891756244 3
PS_150 570642 93746 18104.9748894415 84903904 9214.33144617666 3
PS_151 556114 106792 13731.5726395952 7105486 2665.61174967398 3
PS_152 217819 69805 16937.7988803207 3048946 1746.12313426058 3
PS_153 1702257 191795 8235.25310173789 765508 874.933140302732 3
PS_154 2051588 212558 7480.46010859174 702168 837.954652710992 3
PS_155 2417560 235132 6723.4428021514 567116 753.07104578519 3
PS_156 4009947 313265 4975.94539653981 505170 710.753121695572 3
PS_157 6084596 387592 4380.27616083362 1233326 1110.55211494103 3
PS_158 4168835 316949 5067.79896790819 776240 881.044834273489 3
PS_159 4639961 328669 5677.43731104611 2796282 1672.20871903001 3
PS_160 4431669 332153 4736.00319850086 590682 768.558390755055 3
PS_161 3050184 277260 5221.25299021712 782478 884.577865425085 3
PS_162 370635 89261 14679.4912487735 2127660 1458.65006084393 3
PS_163 781286 137294 10055.1970104598 1159598 1076.84632144053 3
PS_164 1212055 173161 8093.7578564221 1045348 1022.42261320845 3
PS_165 4940137 338459 5646.24617157462 2809202 1676.06742107828 3
PS_166 6081472 384364 4884.17128683061 2252766 1500.92171681271 3
PS_167 6269605 393951 4483.88237714704 1301734 1140.93558100359 3
PS_168 6033441 389321 4045.26273763629 627624 792.227240127478 3
PS_169 5190457 362987 4057.59309499643 630964 794.332424114741 3
PS_170 2019234 217526 7013.76382937209 1120506 1058.53955995985 3
PS_171 694476 130840 10244.3884905004 1210588 1100.26724026484 3
PS_172 6133446 382900 5230.04000877342 3263078 1806.39918069069 3
PS_173 7220354 415248 5505.12897201771 6402156 2530.24820916842 3
PS_174 5577998 376062 4001.04924027291 540708 735.328498019763 3
PS_175 1873847 207935 7326.08309880861 1168454 1080.95050765518 3
PS_176 733207 135513 9821.05082395827 1225882 1107.19555634946 3
PS_177 6782638 399556 5782.45465125217 7313898 2704.4219345361 3
PS_178 6161030 394374 4114.96015937586 690258 830.817669528038 3
PS_179 5611858 372344 4262.71739696141 534004 730.755773155437 3
PS_180 2974009 263741 6002.58316578841 865494 930.319300025534 3
PS_181 4906016 329750 6034.90461450576 2449526 1565.09616317976 3
PS_182 4900698 341254 4961.41070144444 822478 906.905728287125 3
PS_183 3117583 268339 5919.23940958904 477494 691.009406592993 3
PS_184 1756167 194545 8284.28100196509 845700 919.6194865269 3
PS_185 1038379 151333 9798.94850589797 1301720 1140.92944567138 3
PS_186 1475095 174657 9219.30137123137 974212 987.021782940985 3
PS_187 1435401 171229 9531.85165474287 976616 988.238837528661 3
PS_188 3068525 263211 6132.42280587322 501554 708.204772647008 3
PS_189 6817486 414122 4066.0172139405 836886 914.814735342627 3
PS_190 2681303 243489 7006.84577649422 1509682 1228.69117356641 3
PS_191 6540282 401704 4534.2271391661 1725492 1313.57984150184 3
PS_192 4886982 347684 4757.34983097408 857410 925.964362165197 3
PS_193 1692665 201261 7334.32107121259 854496 924.389528283396 3
PS_194 1184904 159210 9726.50578168507 1038498 1019.06722055024 3
PS_195 1245377 165529 9367.91779768532 1076282 1037.44011875385 3
PS_196 1702240 195968 7719.71740638042 1298412 1139.47882823684 3
PS_197 3849557 276225 7577.51181681039 5289166 2299.81868850568 3
PS_198 2492057 239549 6792.745935297 1002224 1001.11138241456 3
PS_199 3076198 254028 7526.86770009491 3984378 1996.09067930292 3
PS_200 505582 104644 12973.5824619315 1890316 1374.88763177214 3
PS_201 815121 139885 9797.60357414911 1108024 1052.62718946453 3
PS_202 169927 60515 18588.8748501372 4795644 2189.89588793623 3
PS_203 1263079 160405 9840.17638400943 813312 901.838122946685 3
PS_204 377560 95160 13231.6791108075 2118552 1455.52464767863 3
PS_205 1932866 192444 11023.6060698747 22952120 4790.83708760797 3
PS_206 2667400 222936 11145.9630895024 36309180 6025.70991668202 3
PS_207 251865 76019 15782.5195866383 2281634 1510.50786161476 3
PS_208 3732703 288511 8320.26528978701 19294646 4392.56713096112 3
PS_209 1195645 166625 8677.39429823772 1081402 1039.90480333538 3
PS_210 2657243 250553 6190.41742841905 685272 827.811572762788 3
PS_211 1666723 190451 8786.03500114677 2348536 1532.49339313421 3
PS_212 1318904 177546 8132.75447025747 900474 948.933085101368 3
PS_213 2332043 194029 15053.0144946961 112953930 10627.9786413033 3
PS_214 5806305 376301 4302.46664380458 345778 588.02891085388 3
PS_215 2068971 213195 7531.29683712338 699264 836.220066728849 3
PS_216 5850185 351757 8692.59028488254 28933462 5378.98336119382 3
PS_217 1254058 160764 9755.88234746698 844232 918.82098365242 3
PS_218 1234458 158862 9902.73403100972 1200176 1095.52544470679 3
PS_219 4134821 311973 5159.64299342185 422592 650.070765378662 3
PS_220 516314 99596 14582.257537428 2949176 1717.31651130477 3
PS_221 813133 130323 11130.1879520202 1034606 1017.15583860095 3
PS_222 151766 58584 18674.02413612 4450816 2109.69571265621 3
PS_223 1928368 208918 7518.10201068757 637692 798.556197145824 3
PS_224 2291027 233025 6552.38841733968 854136 924.194784663926 3
PS_225 2320147 232431 6686.49017689919 1194918 1093.12304888334 3
PS_226 4259200 324630 4844.79388945586 991790 995.886539722272 3
PS_227 6596514 405628 3972.49909056686 873322 934.516987539552 3
PS_228 5878203 381495 4095.62367545877 476916 690.591051201795 3
PS_229 3797476 300108 5361.60382029113 879852 938.004264382631 3
PS_230 714177 131051 10381.1034867388 1159770 1076.92618131421 3
PS_231 1491395 186647 7924.05494749168 888362 942.529575132791 3
PS_232 2341058 236974 6354.93376214689 769010 876.932152449664 3
PS_233 3457111 290773 5235.70108196196 1053946 1026.61872182422 3
PS_234 6071705 387725 4042.75173903361 782270 884.460287406959 3
PS_235 546760 106928 13055.8926749483 2131530 1459.97602720045 3
PS_236 4917396 347296 4395.35646916158 555104 745.053018247695 3
PS_237 3066133 270997 5750.49842760074 1018958 1009.43449515063 3
PS_238 632947 118783 11789.2898772577 1251524 1118.71533465846 3
PS_239 1111747 157083 9586.75516302054 789644 888.619153518536 3
PS_240 1508548 182896 8462.19855552057 827430 909.631793639602 3
PS_241 2013735 211969 7519.70157185131 729094 853.870013526649 3
PS_242 1234755 163881 9337.978852897 1179942 1086.25135212804 3
PS_243 1016311 149073 9941.74305159398 873634 934.683903787799 3
PS_244 1689430 196042 7798.37117510913 738536 859.381172705104 3
PS_245 1004578 151114 9629.01168736833 832502 912.415475537323 3
PS_246 1755435 198215 7954.48329693285 667918 817.262503728147 3
PS_247 2814627 250869 6506.44043099867 614834 784.113512190678 3
PS_248 3364094 268294 8008.46743902755 9826158 3134.67031759322 3
PS_249 1739766 194406 9067.33013317885 7935454 2816.99378771058 3
PS_250 1399806 181578 8039.64002226359 1558902 1248.55997052605 3
PS_251 756966 133476 10314.1724450126 1131304 1063.62775443291 3
PS_252 5619429 355773 5696.30683751221 1532558 1237.96526607171 3
PS_253 4404099 292895 10204.6179370507 41538958 6445.07238128479 3
PS_254 2320415 223733 8277.61359833937 6823192 2612.12403993378 3
PS_255 805738 139364 9812.70949356989 1129588 1062.82077510745 3
PS_256 5773368 366470 4790.49118202908 555526 745.33616576683 3
PS_257 2817869 259813 5935.46674044669 525372 724.825496240302 3
PS_258 5479802 353704 6293.01308972611 6705918 2589.57873021849 3
PS_259 2214102 229140 6609.85838357249 1143476 1069.33437240182 3
PS_260 731944 132368 10226.3620901014 1061718 1030.39701086523 3
PS_261 990996 152072 9371.20182023834 923034 960.746584693383 3
PS_262 1714528 201978 7321.30882243289 752200 867.294644281861 3
PS_263 2358198 235532 6482.81792521668 666006 816.091906588958 3
PS_264 2672738 247344 6405.33090783166 529810 727.880484695118 3
PS_265 1138687 152805 10294.5111872527 1269624 1126.77593158534 3
PS_266 670254 121142 11657.8962648222 1758982 1326.26618746012 3
PS_267 590118 114988 11833.4280384582 1272760 1128.16665435564 3
PS_268 3075963 273133 5614.23080147614 539462 734.480768979011 3
PS_269 834504 137336 10406.9499101317 1032828 1016.28145707771 3
PS_270 566993 111899 12258.5821642684 1331940 1154.09704964531 3
PS_271 1749013 202613 7353.87408455473 873648 934.69139292068 3
PS_272 1430871 181755 8151.4153442469 975852 987.852215667911 3
PS_273 986346 152664 9217.2268880328 963134 981.393906645033 3
PS_274 2432320 228784 8082.11789100832 5192616 2278.73122592376 3
PS_275 2470938 232224 7838.27373038083 5069912 2251.64650866871 3
PS_276 2068542 218716 6910.45812140139 1466922 1211.16555433186 3
PS_277 2718029 237355 8445.39738335035 8537334 2921.8716604259 3
PS_278 2806951 242589 8298.42812745234 9042238 3007.03142650688 3
PS_279 3149489 277145 5524.62164429346 515530 718.004178260823 3
PS_280 2091492 221100 6827.94618678318 1320018 1148.92036277542 3
PS_281 560697 117861 11080.9886276082 1291286 1136.34765806948 3
PS_282 632269 122853 10983.4051014238 1772402 1331.31589038815 3
PS_283 2344328 234598 6561.25799073428 546506 739.260441251931 3
PS_284 1779375 200167 7774.71028969298 696382 834.495056905672 3
PS_285 896798 140558 10320.7420468448 948384 973.850091133127 3
PS_286 618971 117477 11783.1057249754 1030076 1014.92659833113 3
PS_287 317977 85463 14553.148296064 2970342 1723.46801536901 3
PS_288 794839 140215 9629.30965339524 1239924 1113.51874703572 3
PS_289 471157 101531 13226.0930549078 1792904 1338.99365196404 3
PS_290 776462 129478 11291.3733627392 1081298 1039.85479755589 3
PS_291 884111 140629 10308.1409627301 948170 973.740211760817 3
PS_292 1151369 153951 10098.444744054 1448268 1203.44006913514 3
PS_293 1947425 206225 8299.94692425764 2540076 1593.76158819316 3
PS_294 1816088 189016 10659.5428379966 18178058 4263.57338391167 3
PS_295 1623690 186634 8736.26445056006 1795330 1339.89924994382 3
PS_296 1129169 159513 9475.37124654343 1663146 1289.63017954761 3
PS_297 1373635 174117 8879.61578406406 1204114 1097.32128385446 3
PS_298 625981 117873 11899.783849624 1457832 1207.4071392865 3
PS_299 1693846 188126 9704.07190807048 8400542 2898.36885161292 3
PS_300 1544508 193260 7486.57373546324 997288 998.64307938322 3
RS_1 2209488 232768 6303.43868380825 1038454 1019.04563195178 4
RS_2 1897645 216553 6752.21291612073 1244936 1115.76700076674 4
RS_3 1494257 192807 7357.66469492417 1924228 1387.16545516388 4
RS_4 2390810 243452 6037.38426596016 1034224 1016.96804276241 4
RS_5 1576929 197871 7207.43510908564 1559572 1248.82825080153 4
RS_6 1585272 198078 7225.14371989989 1501978 1225.55212047469 4
RS_7 1650678 202738 7033.05434547893 1476526 1215.12386199926 4
RS_8 1737872 207588 6935.51031227364 1455684 1206.51730198949 4
RS_9 1825686 212760 6876.4045130654 1537766 1240.06693367737 4
RS_10 1764166 209980 6785.64975002846 1445724 1202.38263460514 4
RS_11 1690972 205162 6984.9901831715 1581990 1257.77183940491 4
RS_12 1696674 203294 7117.75574054858 1137024 1066.31327479311 4
RS_13 3764672 305034 4917.27795052823 658594 811.538045935001 4
RS_14 2032663 224123 6494.51372797729 1238532 1112.89352590443 4
RS_15 2033209 224801 6457.24033889535 1275556 1129.40515316692 4
RS_16 1878712 215768 6696.79000776609 1339404 1157.32622885684 4
RS_17 2035030 224940 6410.24667837497 1337172 1156.36153516104 4
RS_18 2003273 223141 6501.76943862007 1462498 1209.33783534627 4
RS_19 1989989 222531 6500.56868963769 1394106 1180.72266006882 4
RS_20 1886685 216243 6708.00990124395 1604668 1266.75490920699 4
RS_21 2262067 237049 6049.46048730875 1112144 1054.5823817986 4
RS_22 1993118 222072 6547.41740757435 1310248 1144.66064840196 4
RS_23 1994224 222436 6486.37352852322 1409550 1187.24470940072 4
RS_24 3540390 294472 5095.76140389865 667596 817.065480852055 4
RS_25 2484106 247800 5939.44630316674 853110 923.639540080436 4
RS_26 2717876 259280 5699.96193599041 861208 928.012930944392 4
RS_27 2174884 233422 6216.30930089386 1409374 1187.17058588899 4
RS_28 2997794 271650 5500.67155369128 824396 907.962554293953 4
RS_29 2164987 232951 6195.02568555683 1171550 1082.38163325141 4
RS_30 2093468 228496 6345.64547582846 1457614 1207.31685981767 4
RS_31 2612960 254744 5790.19770059288 1176018 1084.44363615635 4
RS_32 2365785 243119 5983.96579858131 1174276 1083.6401616773 4
RS_33 3170765 279989 5307.3817672962 700428 836.915766370786 4
RS_34 2618461 255921 5673.75900319851 1227202 1107.79149662741 4
RS_35 3216284 281248 5285.48883666633 720422 848.776766882789 4
RS_36 2586562 254134 5765.54107721978 1123136 1059.78110947497 4
RS_37 2552660 251714 5940.79973535088 1134604 1065.17791941065 4
RS_38 2549936 251790 5863.55891731295 1125242 1060.77424553955 4
RS_39 2695501 258619 5751.30663928486 941978 970.555511034789 4
RS_40 2775522 263064 5577.8230763246 888538 942.622936279401 4
RS_41 2658345 257461 5641.27462052439 961606 980.61511307954 4
RS_42 2800751 264153 5531.67397048518 895734 946.432247971296 4
RS_43 2498708 249172 5877.09910958508 1023784 1011.82211875408 4
RS_44 2752412 261546 5673.54343210745 1002892 1001.444956051 4
RS_45 3541640 296194 5024.0293770193 729192 853.927397382236 4
RS_46 1953380 220100 6571.19381197954 1102506 1050.00285713897 4
RS_47 2771668 263172 5608.97090904262 1021034 1010.46227044853 4
RS_48 2948572 272060 5302.85001586937 1021416 1010.65127516864 4
RS_49 3427594 291764 5102.1963696757 738976 859.637132748464 4
RS_50 2786058 263452 5566.73857667836 1004652 1002.32330113592 4
RS_51 2806644 264082 5599.19553231459 966882 983.301581408268 4
RS_52 2531334 250310 5918.0564622213 1047972 1023.70503564259 4
RS_53 2565825 252477 5792.11464062521 1227048 1107.72198678188 4
RS_54 2748023 260341 5706.13981085354 971792 985.79511055797 4
RS_55 2725860 259160 5690.20320832996 993248 996.618281991656 4
RS_56 2825670 263760 5593.52223358341 973060 986.438036574016 4
RS_57 2165052 231750 6227.33050893386 1406834 1186.10033302415 4
RS_58 3105115 277081 5276.2814878978 981838 990.877388984127 4
RS_59 2746058 259546 5697.70078926534 999696 999.847988446244 4
RS_60 2967439 271451 5395.03317679439 1046354 1022.91446367719 4
RS_61 2866189 265265 5586.19831773908 1011504 1005.73555172322 4
RS_62 2900699 268661 5479.36898378597 781436 883.988687710425 4
RS_63 2958221 270093 5540.87718746296 974560 987.198055103433 4
RS_64 2832945 265467 5562.89828868346 1009174 1004.57652769712 4
RS_65 2566213 252827 5759.33620840874 1016574 1008.25294445392 4
RS_66 3077998 276280 5351.75989530087 869668 932.559917646046 4
RS_67 2815962 264378 5554.46418605033 943204 971.186902712346 4
RS_68 2247866 236188 6169.02617227605 1267840 1125.98401409612 4
RS_69 2718258 260470 5610.54190426612 1024056 1011.95652080512 4
RS_70 2708105 260537 5616.57523904242 1184216 1088.21689014644 4
